accident_id,admin_id,accd_date,location,Fatalities,registration_id,cat,Country,aircraft_id
9760,1,03/17/1993,Heidelberg A...,0,5550,A2,Germany,1404
9761,1,03/19/1993,near Geilo-Dagali...,3,7987,A1,Norway,1206
9762,1,03/20/1993,Frankfurt In...,0,5439,A2,Germany,1805
9763,1,03/23/1993,near Hareto,0,13235,A1,Ethiopia,919
9764,1,03/23/1993,"near Cuiabá, MT",6,12253,A1,Brazil,1121
9765,1,03/24/1993,Miami Intern...,0,7551,O1,USA,360
9766,1,03/30/1993,Muang Khon Kaen,6,685,A1,Thailand,1806
9767,1,03/31/1993,Anchorage In...,0,9636,A2,USA,911
9768,1,04-01-1993,Villahermosa...,0,14670,A1,Mexico,805
9769,1,04-02-1993,near Isla de la M...,11,15168,A1,Venezuela,813
9770,1,04-06-1993,Guatemala Ci...,0,10568,A1,Guatemala,1807
9771,1,04-06-1993,"near Shemya, AK",2,3220,A2,USA,1800
9772,1,04-06-1993,Stepanavan,0,15050,A1,Armenia,969
9773,1,04-06-1993,,0,4115,A1,Unknown country,781
9774,1,04-06-1993,Great Barrie...,0,15355,A2,New Zealand,1148
9775,1,04-07-1993,near Lublin,0,13192,A1,Poland,537
9776,1,04-09-1993,Viranschir,0,13193,A1,Turkey,537
9777,1,04/14/1993,Detroit-Will...,0,9881,O1,USA,1106
9778,1,04/14/1993,Dallas/Fort ...,0,8510,A1,USA,1071
9779,1,04/16/1993,Mackay Airpo...,0,14096,A1,Australia,1808
9780,1,04/18/1993,Morioka-Hana...,0,7817,A1,Japan,1554
9781,1,04/18/1993,Bogotá-Eldor...,0,7323,H2,Colombia,813
9782,1,04/19/1993,Merced Munic...,0,8477,A1,USA,1581
9783,1,04/20/1993,near Zephyrhills ...,0,10698,A1,USA,5
9784,1,04/20/1993,Florencia Ai...,2,5209,A1,Colombia,10
9785,1,04/23/1993,within Zavkhan Prov...,32,3331,A1,Mongolia,1174
9786,1,04/24/1993,Montpellier-...,0,6235,A1,France,1553
9787,1,04/26/1993,near Luena,1,4061,C1,Angola,608
9788,1,04/26/1993,near Aurangabad A...,55,14372,A1,India,1048
9789,1,04/26/1993,Denver-Stapl...,0,8543,A2,USA,1588
9790,1,04/27/1993,Denver-Stapl...,0,10398,A2,USA,1588
9791,1,04/27/1993,near Libreville A...,30,3068,A1,Gabon,1294
9792,1,04/28/1993,"near Shelton, NE",2,8351,A1,USA,1478
9793,1,04/29/1993,"Pine Bluff, AR",0,8918,A1,USA,1552
9794,1,05-04-1993,Muskegon Air...,0,8937,A2,USA,1809
9795,1,05-06-1993,Cayenne-Roch...,0,7370,A1,French Guiana,987
9796,1,05-06-1993,Beef Island ...,0,14179,A1,B.V.I.,1428
9797,1,05-11-1993,Suva-Nausori...,2,5645,A1,Fiji,976
9798,1,05-12-1993,,0,13386,U1,Unknown country,1780
9799,1,05/14/1993,Atalaya,0,11368,A1,Peru,1789
9800,1,05/15/1993,near Cozumel Airp...,3,14677,A1,Mexico,1117
9801,1,05/17/1993,Khanty-Mansi...,0,12868,A2,Russia,916
9802,1,05/19/1993,near Medellín,132,7289,A1,Colombia,1084
9803,1,05/22/1993,Edmonton/Vil...,2,3677,A2,Canada,304
9804,1,05/26/1993,Southampton-...,0,6869,A1,U.K.,1430
9805,1,05/27/1993,Blair Athol,9,14885,A1,U.K.,1810
9806,1,06-03-1993,Kiriwina Island,0,11683,A1,P.N. Guinea,1120
9807,1,06-06-1993,near El Yopal,2,7315,A1,Colombia,971
9808,1,06-07-1993,Köln/Bonn Ai...,4,5513,A1,Germany,1245
9809,1,06-09-1993,Gulgubip Air...,9,11719,A1,P.N. Guinea,1120
9810,1,06-09-1993,Greenville-M...,0,9954,A2,USA,609
9811,1,06/14/1993,Green Island...,0,3176,A1,Taiwan,1623
9812,1,06/16/1993,Nabire Airpo...,1,12006,A2,Indonesia,971
9813,1,06/17/1993,near Tbilisi,33,620,A1,Georgia,1474
9814,1,06/17/1993,near Manila-Ninoy...,0,12991,A2,Philippines,1811
9815,1,06/21/1993,Denpasar Bal...,0,11904,A1,Indonesia,830
9816,1,06/22/1993,Yakutsk Airp...,0,12731,A2,Russia,764
9817,1,06/23/1993,Mitwaba,0,2873,A1,D.R. Congo,1654
9818,1,06/24/1993,Samara Airpo...,0,12648,A2,Russia,1174
9819,1,06/24/1993,Taipei,0,3237,H2,Taiwan,1583
9820,1,06/28/1993,Aminius,3,15440,A1,Namibia,1206
9821,1,07-01-1993,near Sorong-Jefma...,41,11888,A1,Indonesia,1504
9822,1,07-04-1993,Johannesburg...,0,747,H2,South Africa,1504
9823,1,07-05-1993,Ramenskoye,5,12736,A1,Russia,1812
9824,1,07-06-1993,Mthatha,2,13619,A1,South Africa,1813
9825,1,07-08-1993,near Pskov Airpor...,11,12845,A1,Russia,1315
9826,1,07-10-1993,Big Sand Lak...,0,3342,A2,Canada,647
9827,1,07/15/1993,near Bombay-Sahar...,4,14400,A1,India,1685
9828,1,07/18/1993,Managua-Augu...,0,9415,A1,Nicaragua,1238
9829,1,07/20/1993,Topeka-Forbe...,0,8434,O1,USA,1814
9830,1,07/20/1993,Topeka-Forbe...,0,8435,O1,USA,1814
9831,1,07/20/1993,Topeka-Forbe...,0,8416,O1,USA,1814
9832,1,07/20/1993,Topeka-Forbe...,0,8448,O1,USA,1814
9833,1,07/20/1993,Topeka-Forbe...,0,8437,O1,USA,1814
9834,1,07/20/1993,Topeka-Forbe...,0,8427,O1,USA,1814
9835,1,07/20/1993,Topeka-Forbe...,0,8415,O1,USA,1814
9836,1,07/20/1993,Topeka-Forbe...,0,8436,O1,USA,1814
9837,1,07/20/1993,Topeka-Forbe...,0,8449,O1,USA,1814
9838,1,07/20/1993,Topeka-Forbe...,0,8454,O1,USA,1814
9839,1,07/20/1993,Topeka-Forbe...,0,8428,O1,USA,1814
9840,1,07/20/1993,Topeka-Forbe...,0,8375,O1,USA,1814
9841,1,07/20/1993,Topeka-Forbe...,0,8376,O1,USA,1814
9842,1,07/21/1993,Tofino Airpo...,0,3730,A2,Canada,609
9843,1,07/22/1993,near Wainwright A...,5,194,A1,Canada,728
9844,1,07/23/1993,Yinchuan Air...,56,3254,A1,China,1815
9845,1,07/26/1993,Amsterdam-Sc...,0,11458,A1,Netherlands,1051
9846,1,07/26/1993,near Mokpo Airpor...,68,7482,A1,South Korea,1816
9847,1,07/26/1993,"Byers, KS",3,3374,A1,USA,1817
9848,1,07/27/1993,Boise Air Te...,0,8580,A2,USA,1818
9849,1,07/30/1993,"Long Loyang,...",1,2746,A1,Malaysia,1353
9850,1,07/31/1993,near Bharatpur Ai...,19,2795,A1,Nepal,1803
9851,1,08-02-1993,Denver-Stapl...,0,9757,A2,USA,1819
9852,1,08-04-1993,Bogotá-Eldor...,0,7288,O1,Colombia,1084
9853,1,08-07-1993,near El Fasher Ai...,0,12606,A1,Sudan,608
9854,1,08/15/1993,Düsseldorf A...,0,11734,H2,Germany,1820
9855,1,08/16/1993,near Valensole,1,8278,A1,France,1647
9856,1,08/17/1993,Hartford-Bra...,2,8849,A1,USA,1264
9857,1,08/18/1993,Guantánamo N...,0,10741,A1,Cuba,1159
9858,1,08/19/1993,"near Iliamna, AK",0,9172,A1,USA,304
9859,1,08/20/1993,near Slavgorod,0,12614,A1,Russia,850
9860,1,08/22/1993,Pátras,2,87,A1,Greece,1181
9861,1,08/26/1993,Sinop Airpor...,0,12503,H1,Brazil,1821
9862,1,08/26/1993,Hailey-Fried...,0,6249,A1,USA,1020
9863,1,08/26/1993,near Aldan Airpor...,24,12777,A1,Russia,1762
9864,1,08/26/1993,"near Boulder, NV",0,7690,A2,USA,1822
9865,1,08/28/1993,near Weston on th...,0,6956,A1,U.K.,1587
9866,1,08/28/1993,near Khorog,82,2573,A1,Tajikistan,916
9867,1,08/29/1993,Donetsk Airp...,0,12653,A1,Ukraine,1174
9868,1,08/31/1993,Strasbourg,0,6293,A1,France,1823
9869,1,08/31/1993,Barrancomina...,2,7342,A1,Colombia,325
9870,1,08/31/1993,La Colina Ai...,0,7390,A1,Colombia,52
9871,1,09-02-1993,Tijuana-Rodr...,0,14656,A1,Mexico,1279
9872,1,09-03-1993,Buenos Aires...,0,11358,A1,Argentina,1076
9873,1,09-05-1993,Santo Doming...,0,7153,A1,Dominican Rep.,957
9874,1,09-05-1993,"near Pecos, NM",7,11308,A1,USA,1279
9875,1,09-06-1993,near Port Blair,1,14232,A1,India,1520
9876,1,09-06-1993,Los Angeles ...,0,15362,A2,USA,1824
9877,1,09-07-1993,Tanahmerah A...,0,12021,A1,Indonesia,647
9878,1,09-12-1993,Papeete-Faaa...,0,6290,A2,French Polynesia,1825
9879,1,09/13/1993,Angora,0,5218,A1,Bolivia,2
9880,1,09/14/1993,near Colquemarca,0,5228,A1,Peru,633
9881,1,09/14/1993,Warszawa-Oke...,2,5457,A1,Poland,1681
9882,1,09/15/1993,near Vladivostok,0,4014,A1,Russia,537
9883,1,09/15/1993,Venice-Marco...,3,8205,A1,Italy,1826
9884,1,09/19/1993,Troyes-Barbe...,0,6289,A1,France,1390
9885,1,09/20/1993,Sukhumi-Babu...,0,2334,C1,Georgia,951
9886,1,09/20/1993,Kinshasa-N'D...,0,2939,U1,D.R. Congo,1294
9887,1,09/21/1993,Sukhumi-Babu...,27,2336,C1,Georgia,951
9888,1,09/22/1993,Sukhumi-Babu...,108,2559,C1,Georgia,1255
9889,1,09/23/1993,Sukhumi-Babu...,0,2561,C1,Georgia,1333
9890,1,09/23/1993,Sukhumi-Babu...,1,4490,C1,Georgia,951
9891,1,09/25/1993,near Tyumen Airpo...,0,12632,A1,Russia,850
9892,1,09/26/1993,Novoalekseev...,0,12782,A1,Russia,537
9893,1,09/29/1993,Besançon-La ...,2,6291,A1,France,1020
9894,1,09/30/1993,Taipei-Chian...,0,3259,H2,Taiwan,1639
9895,1,10-01-1993,near Gobernador C...,11,13351,A1,Argentina,844
9896,1,10-02-1993,Rockhampton ...,0,14044,A2,Australia,1827
9897,1,10-03-1993,"near Miami, FL",0,2972,A2,USA,1828
9898,1,10-06-1993,Kawthaung Ai...,0,14973,A1,Myanmar,843
9899,1,10-07-1993,Fairfield-Tr...,0,2301,O1,USA,1307
9900,1,10-08-1993,Point Lay-De...,0,10736,A1,USA,178
9901,1,10/13/1993,Jimi Valley,4,11678,A1,P.N. Guinea,1120
9902,1,10/19/1993,Madrid-Baraj...,0,5745,A1,Spain,1264
9903,1,10/25/1993,Bangkok-Don ...,0,7585,A1,Thailand,1417
9904,1,10/25/1993,Franz Josef ...,9,15366,A1,New Zealand,1829
9905,1,10/25/1993,Kaohsiung In...,0,3257,A1,Taiwan,1588
9906,1,10/26/1993,near Angra dos Re...,3,556,A1,Brazil,1473
9907,1,10/26/1993,Fuzhou Yixu ...,2,3217,A1,China,1588
9908,1,10/26/1993,"Front Royal, VA",3,10763,A1,USA,1830
9909,1,10/27/1993,Reno-Cannon ...,0,8720,A2,USA,1206
9910,1,10/27/1993,near Namsos Airpo...,6,7953,A1,Norway,971
9911,1,10/27/1993,Tyumen Airpo...,0,13885,A2,Russia,1217
9912,1,10/29/1993,within Bulgaria,1,8140,A1,Bulgaria,109
9913,1,11-03-1993,near La Paz,0,5226,A1,Bolivia,633
9914,1,11-04-1993,Hong Kong-Ka...,0,3192,A1,Hong Kong,1831
9915,1,11-05-1993,Bergamo-Orio...,0,11490,A2,Italy,883
9916,1,11-07-1993,Lokichoggio ...,0,15423,A1,Kenya,1786
9917,1,11-08-1993,Jomsom Airpo...,0,2797,A1,Nepal,1789
9918,1,11-10-1993,near Sandy Lake A...,7,3736,A1,Canada,647
9919,1,11-11-1993,Bekdash,0,6072,A1,Turkmenistan,724
9920,1,11-12-1993,Taipei,0,3218,H2,Taiwan,1588
9921,1,11/13/1993,near Urumqi Airpo...,12,3219,A1,China,1588
9922,1,11/13/1993,La Paragua,0,15202,A1,Venezuela,300
9923,1,11/15/1993,near Kerman,17,12817,A1,Iran,1793
9924,1,11/15/1993,near Tirupati Air...,0,14378,A1,India,1298
9925,1,11/15/1993,Chicago-O'Ha...,0,8620,A2,USA,1832
9926,1,11/19/1993,Panama City-...,0,7541,A1,Panama,1833
9927,1,11/20/1993,near Ohrid Airpor...,116,12709,A1,North Macedonia,1779
9928,1,11/22/1993,near Molima,2,3843,A1,Mozambique,10
9929,1,11/24/1993,Kobenhavn-Ka...,0,13070,A2,Denmark,1834
9930,1,11/26/1993,Buenos Aires...,0,15179,A1,Argentina,1071
9931,1,11/26/1993,Patriot Hills,0,8587,A1,Antarctica,1323
9932,1,11/27/1993,Fuzhou Yixu ...,0,3226,H2,China,1586
9933,1,11/29/1993,Basra Intern...,0,5914,H2,Iraq,919
9934,1,12-01-1993,near Hibbing-Chis...,18,9216,A1,USA,1581
9935,1,12-01-1993,near Umiujaq Airp...,0,3496,A1,Canada,1835
9936,1,12-01-1993,Tampa Intern...,0,10284,A2,USA,1836
9937,1,12-02-1993,Vahun,0,8129,A1,Liberia,1837
9938,1,12-03-1993,"near Tuktoyaktuk, NT",7,3691,A1,Canada,1120
9939,1,12-03-1993,Chicago-Dupa...,0,9878,A2,USA,1430
9940,1,12-06-1993,near Tucumã Airpo...,0,12502,A1,Brazil,1821
9941,1,12-06-1993,Deer Lake Ai...,0,3779,A1,Canada,1126
9942,1,12-06-1993,Tura Airport,0,12651,A2,Russia,1174
9943,1,12-08-1993,Taipei,0,3218,H2,Taiwan,1588
9944,1,12-08-1993,unknown,0,12722,A1,Russia,969
9945,1,12-09-1993,near Dakar-Yoff A...,3,2401,A1,Senegal,971
9946,1,12-09-1993,Berne-Belp A...,0,7004,A2,Switzerland,1838
9947,1,12-09-1993,near Dakar-Yoff A...,0,3813,A2,Senegal,1839
9948,1,12-10-1993,Milwaukee-Ge...,6,1739,O1,USA,1840
9949,1,12-10-1993,Nice-Côte d'...,0,6277,H2,France,1681
9950,1,12-10-1993,Namatanai,0,11656,A1,P.N. Guinea,1120
9951,1,12-12-1993,Dar es Salaa...,0,1869,A1,Tanzania,1378
9952,1,12/13/1993,Ipoh Airport...,0,2748,A1,Malaysia,1571
9953,1,12/13/1993,Phonesavanh,18,12885,A1,Laos,1789
9954,1,12/13/1993,Yerevan Airp...,0,12630,A1,Armenia,1146
9955,1,12/14/1993,Vorogovo,0,12746,A1,Russia,109
9956,1,12/14/1993,Douglas-Daly...,0,13991,A2,Australia,1585
9957,1,12/15/1993,near Santa Ana-Jo...,5,9113,A1,USA,1538
9958,1,12/15/1993,near Goodland-Ren...,3,10334,A1,USA,1841
9959,1,12/15/1993,"Tanag, Libma...",30,1182,A1,Philippines,1092
9960,1,12/19/1993,Lensk,0,12624,A2,Russia,579
9961,1,12/19/1993,Suwalki,0,8130,A1,Poland,537
9962,1,12/19/1993,Sitia Airpor...,0,13327,A2,Greece,1623
9963,1,12/21/1993,Linz Airport...,0,5516,A2,Austria,1842
9964,1,12/22/1993,near Uraj,0,12570,A1,Russia,702
9965,1,12/23/1993,Mount Hagen,0,11690,A1,P.N. Guinea,1148
9966,1,12/25/1993,Grozny Airpo...,0,12828,A1,Russia,1333
9967,1,12/26/1993,Gyumri-Lenin...,35,12649,A1,Armenia,1474
9968,1,12/28/1993,near Margosatubig...,0,94,A1,Philippines,1300
9969,1,12/28/1993,Ampuriabrava...,1,6895,A1,Spain,1353
9970,1,12/29/1993,Omsk Airport...,0,12829,A2,Russia,1333
9971,1,12/31/1993,Warszawa-Oke...,0,13135,A2,Poland,1843
9972,1,01-02-1994,near Elorza Airpo...,2,15187,A1,Venezuela,1021
9973,1,01-03-1994,Jeddah-King ...,0,13216,A2,Saudi Arabia,786
9974,1,01-03-1994,near Mamony,125,12836,A1,Russia,1639
9975,1,01-06-1994,Kuala Kapuas,0,12070,A1,Indonesia,1157
9976,1,01-07-1994,near Columbus-Por...,5,9104,A1,USA,1844
9977,1,01-08-1994,Bacau Airpor...,0,11586,A1,Romania,1128
9978,1,01-09-1994,near Athens-Ellin...,0,13327,A2,Greece,1623
9979,1,01/15/1994,Unknown,0,8515,U1,Unknown country,885
9980,1,01/15/1994,near Christmas Is...,0,9852,A1,Pacific Ocean,124
9981,1,01/18/1994,near Kinshasa-N'D...,2,2834,A1,D.R. Congo,947
9982,1,01/18/1994,near Tver-Migalov...,7,12602,A1,Russia,905
9983,1,01/20/1994,Paris-Charle...,0,6304,O1,France,1845
9984,1,01/21/1994,Kinshasa-N'D...,0,2843,A1,D.R. Congo,412
9985,1,01/23/1994,Santa Elena ...,0,8072,A1,Argentina,1452
9986,1,01/25/1994,Ufa Airport ...,0,12708,A2,Russia,1779
9987,1,01/27/1994,near Meadow Lake ...,2,3472,A1,Canada,1538
9988,1,01/28/1994,Amsterdam-Sc...,0,11764,A2,Netherlands,1586
9989,1,01/30/1994,Puerto Iniri...,0,7273,A1,Colombia,2
9990,1,01/31/1994,Anderson Mun...,0,11038,A2,USA,64
9991,1,02-01-1994,New Roads-Fa...,0,9255,A2,USA,1838
9992,1,02-01-1994,Omsukchan Ai...,0,12732,A1,Russia,764
9993,1,02-05-1994,Cark Airport,0,6770,A1,U.K.,708
9994,1,02-08-1994,Anadyr Airpo...,0,4079,A1,Russia,608
9995,1,02-09-1994,Djibouti Air...,0,6012,H2,Djibouti,1637
9996,1,02-11-1994,London-Gatwi...,0,6825,A2,U.K.,1809
9997,1,02/13/1994,München-Fran...,0,5510,A2,Germany,1842
9998,1,02/22/1994,Budapest-Fer...,4,6962,O1,Hungary,1557
9999,1,02/24/1994,near Nalchik Airp...,13,12607,A1,Russia,1031
10000,1,02/24/1994,Cleveland-Cu...,0,10787,A2,USA,1846
10001,1,02/25/1994,near Uttoxeter,1,6888,A1,U.K.,1847
10002,1,02/25/1994,near Tingo Maria,31,11373,A1,Peru,916
10003,1,02/26/1994,near San José del...,7,487,A1,Mexico,1291
10004,1,02/27/1994,Trollhättan ...,0,13080,A2,Sweden,1428
10005,1,02/28/1994,Fairbanks In...,0,9100,A2,USA,1082
10006,1,03-01-1994,Tokyo-Narita...,0,10113,A2,Japan,1848
10007,1,03-02-1994,New York-La ...,0,8701,A2,USA,1588
10008,1,03-03-1994,Alice Spring...,0,14107,A2,Australia,1206
10009,1,03-03-1994,Tumbes Airpo...,0,5227,A1,Peru,71
10010,1,03-08-1994,Delhi-Indira...,9,14424,A1,India,1849
10011,1,03-08-1994,Delhi-Indira...,9,12848,O1,India,1477
10012,1,03-09-1994,near Tamworth Air...,1,14082,A1,Australia,1412
10013,1,03-11-1994,Pointe Noire...,0,13732,A1,Congo,1126
10014,1,03/13/1994,near Val-d'Or Air...,0,3644,A2,Canada,1809
10015,1,03/14/1994,near Malindi,8,2389,A1,Kenya,1717
10016,1,03/15/1994,Unknown,0,2068,U1,Kenya,1823
10017,1,03/15/1994,Bogotá-Eldor...,0,7373,A1,Colombia,987
10018,1,03/16/1994,near Cabinda,0,5572,A1,Angola,1157
10019,1,03/17/1994,near Stepanakert,32,596,C1,Armenia,1092
10020,1,03/17/1994,Detroit-Metr...,0,9184,A2,USA,1850
10021,1,03/18/1994,near Spokane Inte...,2,9238,A1,USA,64
10022,1,03/18/1994,Key West Har...,2,8558,A1,USA,1670
10023,1,03/19/1994,near La Macarena,0,6430,A1,Colombia,1445
10024,1,03/19/1994,Tripoli Inte...,1,1819,A1,Libya,971
10025,1,03/19/1994,"Wagete, Iria...",0,12095,A2,Indonesia,1851
10026,1,03/21/1994,Vigo Airport...,0,5729,A1,Spain,830
10027,1,03/21/1994,Weipa Airpor...,6,14029,A1,Australia,1157
10028,1,03/23/1994,near Mezhduretshensk,75,6354,A1,Russia,1778
10029,1,03/23/1994,near Bogotá,4,12507,A1,Colombia,1852
10030,1,03/23/1994,Fayetteville...,23,2341,O1,USA,1307
10031,1,03/25/1994,Ciudad Alemá...,2,14687,A1,Mexico,1102
10032,1,04-01-1994,Mexico City-...,0,14810,A2,Mexico,1245
10033,1,04-04-1994,Sevilla Airp...,0,7697,A1,Spain,1384
10034,1,04-04-1994,Amsterdam-Sc...,3,11765,A1,Netherlands,1838
10035,1,04-06-1994,Loma Lozán,17,6483,A1,Ecuador,970
10036,1,04-06-1994,near Kigali Airpo...,12,2965,C1,Rwanda,1509
10037,1,04-06-1994,near Hiroshima We...,1,7833,A1,Japan,1687
10038,1,04-07-1994,Memphis Inte...,0,9111,H2,USA,1853
10039,1,04-07-1994,Malange Airp...,0,5608,A1,Angola,1083
10040,1,04/23/1994,near Lokichoggio ...,0,3648,A1,Kenya,52
10041,1,04/24/1994,near Sydney-Kings...,0,13995,A1,Australia,10
10042,1,04/25/1994,near Nangapinoh,10,12110,A1,Indonesia,1157
10043,1,04/26/1994,Nagoya-Komak...,264,3201,A1,Japan,1854
10044,1,04/26/1994,near Jacareacanga...,2,12501,A1,Brazil,1601
10045,1,04/27/1994,M'Banza Cong...,7,13046,A1,Angola,1855
10046,1,04/29/1994,near El Rosal,8,7359,A1,Colombia,1520
10047,1,04/30/1994,Up Park Camp,0,7837,O1,Jamaica,1261
10048,1,05-07-1994,near São Gabriel ...,0,12411,A1,Brazil,1468
10049,1,05-07-1994,Arkhangelsk ...,0,12766,A1,Russia,1557
10050,1,05-08-1994,near Bragança,0,5341,A1,Portugal,1155
10051,1,05-09-1994,Bloemspruit ...,0,2373,A1,South Africa,32
10052,1,05-11-1994,Dubbo Airpor...,0,13956,A2,Australia,1416
10053,1,05-12-1994,Palana,0,12658,A1,Russia,1587
10054,1,05/21/1994,Mitú Airport...,0,7204,A1,Colombia,428
10055,1,05/21/1994,near Bukoba Airpo...,2,7845,A1,Tanzania,1294
10056,1,05/23/1994,near Puerto Lleras,4,7325,A1,Colombia,1475
10057,1,05/24/1994,Oktyabrsky,0,12598,A1,Russia,724
10058,1,05/28/1994,near Villavicenci...,7,7281,A1,Colombia,24
10059,1,05/28/1994,Cúcuta-Camil...,0,11732,A2,Colombia,1787
10060,1,05/30/1994,Waukegan Mem...,0,10996,A1,USA,1664
10061,1,06-06-1994,near Xian-Xianyan...,160,3249,A1,China,1639
10062,1,06/13/1994,near Uruapan Airp...,9,14686,A1,Mexico,1264
10063,1,06/18/1994,Mount Kalora,12,11978,A1,Indonesia,1856
10064,1,06/18/1994,near Washington-D...,12,14582,A1,USA,1279
10065,1,06/23/1994,"Taku Inlet, AK",7,8514,A1,USA,304
10066,1,06/24/1994,Orlando Inte...,0,9703,A2,USA,1791
10067,1,06/25/1994,Kirensk,0,12784,A1,Russia,724
10068,1,06/26/1994,near Abidjan-Feli...,17,13784,A1,Cote d'Ivoire,877
10069,1,06/26/1994,near Fort Simpson...,0,3516,A1,Canada,10
10070,1,06/26/1994,Aichach,0,5527,A1,Germany,300
10071,1,06/28/1994,Lyon Satolas...,0,6288,A1,France,742
10072,1,06/29/1994,Zürich-Klote...,0,7057,A2,Switzerland,1430
10073,1,06/30/1994,Toulouse-Bla...,7,6387,A1,France,1857
10074,1,07-01-1994,Tidjikja Air...,80,1971,A1,Mauritania,1381
10075,1,07-02-1994,Charlotte-Do...,37,11206,A1,USA,857
10076,1,07-05-1994,Dera Ismail ...,0,3100,A1,Pakistan,449
10077,1,07-06-1994,Sierra de Ma...,5,13877,A1,Spain,1858
10078,1,07-08-1994,Medan-Poloni...,0,11915,A2,Indonesia,1859
10079,1,07-09-1994,near Sunder Nagar...,11,14406,A1,India,1206
10080,1,07-09-1994,Bad Kirchheim,0,11536,A1,Austria,109
10081,1,07/13/1994,Western Sahara,0,439,A1,Western Sahara,594
10082,1,07/13/1994,Atlantic Cit...,0,10272,A2,USA,1209
10083,1,07/14/1994,Blagoveshche...,0,12774,A1,Russia,1217
10084,1,07/17/1994,Kherson Airp...,0,12721,A1,Ukraine,764
10085,1,07/17/1994,Boma Airport...,5,12855,A1,D.R. Congo,1860
10086,1,07/17/1994,near Fort de Fran...,6,2584,A1,Martinique,1656
10087,1,07/19/1994,near Colon-Enriqu...,21,7515,C1,Panama,1332
10088,1,07/20/1994,Kunming Airp...,0,3244,A1,China,1861
10089,1,07/29/1994,"near Missoula, MT",2,11080,A1,USA,1707
10090,1,07/31/1994,near Saborsko,7,13870,C1,Croatia,1474
10091,1,08-01-1994,"Purnema, Ark...",0,12735,A1,Russia,473
10092,1,08-01-1994,Eskisehir Ai...,0,58,A1,Turkey,32
10093,1,08-01-1994,Washington-D...,0,9506,A2,USA,1804
10094,1,08-01-1994,Grenchen Air...,0,14221,A2,Switzerland,1102
10095,1,08-04-1994,Olyokminsk A...,0,12662,A2,Russia,1862
10096,1,08-04-1994,near North Adams-...,1,10668,A1,USA,1128
10097,1,08-06-1994,,0,6983,O1,Hungary,537
10098,1,08-08-1994,near Nairobi-Wils...,0,2058,A1,Kenya,1823
10099,1,08-10-1994,Jeju (Cheju)...,0,7485,A1,South Korea,1854
10100,1,08/13/1994,"near Pearblossom, CA",3,8493,A1,USA,890
10101,1,08/18/1994,Verkhnya Tavda,0,12703,A1,Russia,537
10102,1,08/18/1994,Monrovia-Spr...,0,1927,A1,Liberia,857
10103,1,08/19/1994,Chicago-O'Ha...,0,7689,A2,USA,1822
10104,1,08/20/1994,Helena Airpo...,0,8553,A2,USA,848
10105,1,08/21/1994,near Tizounine,44,5158,A1,Morocco,1599
10106,1,08/26/1994,New Orleans-...,0,14684,A2,USA,1863
10107,1,08/27/1994,Puerto Pisana,5,8368,A1,Peru,1445
10108,1,08/27/1994,Istanbul-Ata...,0,13579,A2,Turkey,1864
10109,1,09-02-1994,Aden Interna...,0,7000,O1,Yemen,1865
10110,1,09-08-1994,"near Aliquippa, PA",132,9782,A1,USA,1719
10111,1,09-08-1994,Reno/Tahoe I...,0,9134,A2,USA,1366
10112,1,09-08-1994,Burbank/Glen...,0,9421,A2,USA,1866
10113,1,09-09-1994,"Samoyliha, S...",8,12764,A1,Russia,1495
10114,1,09-10-1994,Brasilia Int...,0,12447,O1,Brazil,947
10115,1,09/13/1994,near Abuja Intern...,2,1914,A1,Nigeria,971
10116,1,09/17/1994,Fish Egg Inl...,3,3386,A1,Canada,722
10117,1,09/17/1994,near Taitung,4,3308,C1,Taiwan,1245
10118,1,09/18/1994,Tamanrasset-...,5,1952,A1,Algeria,961
10119,1,09/19/1994,Rabaul-Lakun...,0,11654,O1,P.N. Guinea,1148
10120,1,09/20/1994,Oradea Airpo...,0,1353,A1,Romania,1218
10121,1,09/23/1994,near Hong Kong-Ka...,6,12033,A1,Hong Kong,1083
10122,1,09/23/1994,"near Tarauacá, AC",2,12412,A1,Brazil,1468
10123,1,09/26/1994,near Vanavara,28,12859,A1,Russia,916
10124,1,09/26/1994,Pontianak Ai...,0,11933,A2,Indonesia,1628
10125,1,09/26/1994,Bahia Negra ...,1,492,A1,Paraguay,484
10126,1,09/28/1994,Auckland Int...,0,15358,A2,New Zealand,1332
10127,1,09/29/1994,Elista Airpo...,0,12741,A1,Russia,1146
10128,1,09/29/1994,near Córdoba-Paja...,8,8094,A1,Argentina,879
10129,1,09/30/1994,Chaybukha,8,12657,A1,Russia,1146
10130,1,10-01-1994,München-Fran...,0,13321,A2,Germany,1828
10131,1,10-05-1994,Denpasar-Ngu...,0,11982,A2,Indonesia,1795
10132,1,10-08-1994,Mitú Airport...,0,7379,A1,Colombia,1770
10133,1,10-09-1994,São Paulo-Gu...,0,7355,A1,Brazil,807
10134,1,10-12-1994,near Natanz,66,5935,A1,Iran,828
10135,1,10/14/1994,Formosa do R...,21,605,A1,Brazil,649
10136,1,10/16/1994,within Huánuco,3,11370,A1,Peru,109
10137,1,10/19/1994,Sydney-Kings...,0,14022,A2,Australia,1867
10138,1,10/22/1994,Bangkok Inte...,0,7603,O1,Thailand,1868
10139,1,10/23/1994,Vorkuta Airp...,0,12786,A1,Russia,1869
