admin_id,aircraft_id,type,Manufacturer,Military / Commercial
1,1636,Cessna S550 Citation S/II,Cessna ,C
1,1637,Boeing 737-260,Boeing ,C
1,1638,BAe BAe-748-FAA Srs. 2B,British Aerospace,C
1,1639,Tupolev Tu-154M,Tupolev ,C
1,1640,Boeing 737-317,Boeing ,C
1,1641,Beech B99A,Beech ,C
1,1642,Boeing 707-347C,Boeing ,C
1,1643,Boeing 737-2F9,Boeing ,C
1,1644,Learjet 31,Learjet ,C
1,1645,Vickers 807 Viscount,Vickers ,C
1,1646,Boeing 747-121A,Boeing ,C
1,1647,Cessna 208B Super Cargomaster,Cessna ,C
1,1648,Boeing 737-4Y0,Boeing ,C
1,1649,Tupolev Tu-154S,Tupolev ,C
1,1650,Boeing 737-201,Boeing ,C
1,1651,Vickers 952F Vanguard,Vickers ,C
1,1652,Boeing E-6A Hermes,Boeing ,M
1,1653,Boeing 747-122,Boeing ,C
1,1654,BN-2T Turbine Islander,Britten-Norman,C
1,1655,NAMC YS-11A-300F,NAMC ,C
1,1656,BN-2B-26 Islander,Britten-Norman,C
1,1657,Boeing 737-3K2,Boeing ,C
1,1658,Handley Page HP-137 Jetstream T.2,Handley ,M
1,1659,Boeing C-97L,Boeing ,C
1,1660,Cessna 208 Caravan I,Cessna ,M
1,1661,BAe BAe-748-435 Srs. 2B,British Aerospace,C
1,1662,BAC One-Eleven 516FP,BAC ,C
1,1663,Tupolev Tu-134AK,Tupolev ,M
1,1664,Hawker Siddeley HS-125-3A,Hawker ,C
1,1665,Fokker F-28 Fellowship 1000C,Fokker ,C
1,1666,Boeing 727-247,Boeing ,C
1,1667,Boeing 737-241,Boeing ,C
1,1668,BAC One-Eleven 320AZ,BAC ,C
1,1669,Douglas C-49J,Douglas ,C
1,1670,Grumman G-73T Turbo Mallard,Grumman ,C
1,1671,Boeing 737-401,Boeing ,C
1,1672,Boeing KC-135E,Boeing ,M
1,1673,Lockheed L-188PF Electra,Lockheed ,M
1,1674,Antonov An-32,Antonov ,C
1,1675,IAI Arava 101B,IAI ,C
1,1676,BAe 3102 Jetstream 31,British Aerospace,M
1,1677,Boeing 737-209,Boeing ,C
1,1678,Rockwell Sabreliner 75A,Rockwell ,M
1,1679,Handley Page HPR-7 Herald 401,Handley ,C
1,1680,CASA C-212-M Aviocar 300,CASA ,M
1,1681,Airbus A320-211,Airbus ,C
1,1682,Boeing 747-406M,Boeing ,C
1,1683,Boeing 757-223,Boeing ,C
1,1684,Boeing 737-204,Boeing ,C
1,1685,Beech 300 Super King Air,Beech ,C
1,1686,Nord 262C-66,Nord ,M
1,1687,Cessna 208B Grand Caravan,Cessna ,C
1,1688,Airbus A320-231,Airbus ,C
1,1689,Saab 340A,Saab ,C
1,1690,GAF Nomad N.24A,GAF ,M
1,1691,CASA C-212-M Aviocar 300,CASA ,C
1,1692,Lockheed C-121C Super Constellation,Lockheed ,C
1,1693,Avro Shackleton AEW.2,Avro ,M
1,1694,Boeing 737-3Y0,Boeing ,C
1,1695,Beech 1900C-1,Beech ,C
1,1696,Pilatus Britten Norman BN2A-26 Isla,Pilatus ,C
1,1697,BAC One-Eleven 528FL,BAC ,C
1,1698,Ilyushin Il-76MD,Ilyushin ,C
1,1699,Tupolev Tu-134B-3,Tupolev ,C
1,1700,BN-2B-21 Islander,Britten-Norman,C
1,1701,Beech 1900C-1,Beech ,M
1,1702,Boeing 747-422,Boeing ,C
1,1703,Embraer EMB-110P1K Bandeirante,Embraer ,M
1,1704,Howard Cargo Harpoon,Howard ,M
1,1705,Beech Tp 101 (200 Super King Air),Beech ,M
1,1706,Lockheed PV-2D Harpoon,Lockheed ,C
1,1707,Lockheed P-2H Neptune,Lockheed ,C
1,1708,Boeing 707-3J6B,Boeing ,C
1,1709,Boeing 757-21B,Boeing ,C
1,1710,BN-2A Islander,Britten-Norman,M
1,1711,DHC-8-103,De Havilland Canada,C
1,1712,Nord 262C-62,Nord ,M
1,1713,Cessna 550 Citation S/II,Cessna ,C
1,1714,BAe ATP,British Aerospace,C
1,1715,Boeing 707-3K1C,Boeing ,C
1,1716,CASA/IPTN NC-212 Aviocar 200,CASA ,C
1,1717,Lockheed AC-130H Spectre,Lockheed ,M
1,1718,Dassault Falcon 20F,Dassault ,M
1,1719,Boeing 737-3B7,Boeing ,C
1,1720,BAe BAe-748-314 Srs. 2A,British Aerospace,M
1,1721,Boeing 737-282 Adv.,Boeing ,C
1,1722,DC-9-15RC,Douglas Aircraft Company,C
1,1723,DC-9-32CF,Douglas Aircraft Company,M
1,1724,Lockheed L-100-30 Hercules,Lockheed ,M
1,1725,Learjet U-36A,Learjet ,M
1,1726,Boeing 737-291,Boeing ,C
1,1727,Rockwell CT-39G Sabreliner,Rockwell ,M
1,1728,Boeing 767-219ER,Boeing ,C
1,1729,DC-8-62H-AF,Douglas Aircraft Company,C
1,1730,Hawker Siddeley HS-125-1A,Hawker ,M
1,1731,Boeing 707-385C,Boeing ,C
1,1732,IAI Arava 202,IAI ,M
1,1733,Dornier 228-212,Dornier ,C
1,1734,Boeing 727-22QC,Boeing ,C
1,1735,GAF Nomad N.22BFP,GAF ,C
1,1736,Hawker Siddeley BH-125-400A,Hawker ,C
1,1737,Douglas R4D-7 (DC-3),Douglas ,C
1,1738,Boeing 767-3Z9ER,Boeing ,C
1,1739,Boeing 767-2J6ER,Boeing ,C
1,1740,HAL/Dornier 228-101,HAL/Dornier ,C
1,1741,Antonov An-74,Antonov ,C
1,1742,Dassault Falcon 20,Dassault ,C
1,1743,Lockheed C-130H-30 Hercules,Lockheed ,M
1,1744,Learjet 55C,Learjet ,C
1,1745,Lockheed P-3A Orion,Lockheed ,C
1,1746,Boeing 707-368C,Boeing ,M
1,1747,Antonov An-2R,Antonov ,M
1,1748,Beech Beechjet 400A,Beech ,C
1,1749,Convair CV-240D (T-29),Convair ,C
1,1750,Embraer C-95C Bandeirante (EMB-110P,Embraer ,M
1,1751,Boeing 737-2H4 Adv.,Boeing ,C
1,1752,Dassault Falcon 20E,Dassault ,M
1,1753,Boeing 737-2Y5,Boeing ,C
1,1754,Beech C-12F Huron,Beech ,M
1,1755,Boeing 767-38E,Boeing ,C
1,1756,Lockheed HC-130H7 Hercules,Lockheed ,C
1,1757,Boeing 727-2H3,Boeing ,C
1,1758,CASA CN-235M-100,CASA ,M
1,1759,Antonov An-26SM,Antonov ,M
1,1760,NAMC YS-11A-205,NAMC ,C
1,1761,Lockheed L-1011-385-3 TriStar 500,Lockheed ,C
1,1762,Let L-410UVP-E,Let ,C
1,1763,Concorde 102,Concorde ,C
1,1764,IAI 1124 Westwind I,IAI ,C
1,1765,Antonov An-30A,Antonov ,C
1,1766,Douglas DC-8-33AF,Douglas ,C
1,1767,Kawasaki P-3C-II.5 Orion,Kawasaki ,M
1,1768,DC-8-55F,Douglas Aircraft Company,C
1,1769,Boeing EC-135J,Boeing ,M
1,1770,Antonov An-32B,Antonov ,C
1,1771,Boeing 767-330ER,Boeing ,C
1,1772,Boeing 727-277,Boeing ,C
1,1773,Shaanxi Yunshuji Y-8D,Shaanxi ,M
1,1774,Cessna 650 Citation III,Cessna ,M
1,1775,Shorts SC.7 Skyvan 3A-200,Short ,C
1,1776,Shorts JC-23A Sherpa (330),Short ,M
1,1777,Vickers 816 Viscount,Vickers ,C
1,1778,Airbus A310-304,Airbus ,C
1,1779,Yakovlev Yak-42D,Yakovlev ,C
1,1780,CASA C-212-M Aviocar 200,CASA ,M
1,1781,Convair CV-440-80,Convair ,C
1,1782,DHC-4T Caribou,De Havilland Canada,C
1,1783,Beech B200C Super King Air,Beech ,M
1,1784,Lockheed C-130F Hercules,Lockheed ,M
1,1785,BAC One-Eleven 208AL,BAC ,C
1,1786,AMI DC-3-65TP,AMI ,C
1,1787,Fokker 50,Fokker ,C
1,1788,Airbus A310-300,Airbus ,C
1,1789,Harbin Yunshuji Y-12 II,Harbin ,C
1,1790,Boeing 747-258F,Boeing ,C
1,1791,BAe 3201 Jetstream 32,British Aerospace,C
1,1792,Lockheed C-130E Hercules,Lockheed ,C
1,1793,Antonov An-124-100,Antonov ,C
1,1794,Douglas DC-8-55,Douglas ,C
1,1795,IPTN/CASA CN-235-10,IPTN/CASA ,C
1,1796,Embraer R-95 Bandeirante (EMB-110B),Embraer ,M
1,1797,Boeing 767-323ER,Boeing ,C
1,1798,Boeing 747-228F,Boeing ,C
1,1799,DHC-3T Vazar Turbine Otter,De Havilland Canada,C
1,1800,MD-11,McDonnell Douglas,C
1,1801,Douglas DC-8-52F,Douglas ,C
1,1802,Dornier 328-110,Dornier ,C
1,1803,Dornier 228-101,Dornier ,C
1,1804,DHC-8-311,De Havilland Canada,C
1,1805,Boeing 747-230B(M),Boeing ,C
1,1806,Boeing 737-3Z6,Boeing ,M
1,1807,Boeing 767-2S1ER,Boeing ,C
1,1808,Swearingen SA226-TC Metro II,Swearingen ,M
1,1809,ATR 42-300,ATR ,C
1,1810,Lockheed Hercules C.3P (C-130K),Lockheed ,M
1,1811,PADC/BN-2T Islander,Britten-Norman,C
1,1812,Ilyushin Il-114,Ilyushin ,C
1,1813,CASA C-212-A62 Aviocar 200,CASA ,M
1,1814,Cessna T-47A Citation II,Cessna ,M
1,1815,BAe-146-300,British Aerospace,C
1,1816,Boeing 737-5L9,Boeing ,C
1,1817,Canadair CRJ-100,Canadair ,C
1,1818,Convair CV-240,Convair ,C
1,1819,Boeing 757-222,Boeing ,C
1,1820,Boeing 737-406,Boeing ,C
1,1821,Cessna 208A Caravan I,Cessna ,C
1,1822,MD-11C,McDonnell Douglas,C
1,1823,Cessna F406 Caravan II,Cessna ,C
1,1824,Boeing 767-209,Boeing ,C
1,1825,Boeing 747-428,Boeing ,C
1,1826,Piaggio PD.808TP,Piaggio ,M
1,1827,BAe-146-100,British Aerospace,C
1,1828,DC-9-83 (MD-83),McDonnell Douglas,C
1,1829,GAF Nomad N.22,GAF ,C
1,1830,Beech 300/F Super King Air,Beech ,C
1,1831,Boeing 747-409,Boeing ,C
1,1832,Boeing 727-227,Boeing ,C
1,1833,Boeing 737-112,Boeing ,C
1,1834,DC-9-87 (MD-87),McDonnell Douglas,C
1,1835,Shorts 330-300UTT,Short ,C
1,1836,Cessna 650 Citation III,Cessna ,C
1,1837,Shorts SC.7 Skyvan 3,Short ,C
1,1838,Saab 340B,Saab ,C
1,1839,NAMC YS-11-117,NAMC ,C
1,1840,Boeing KC-135R,Boeing ,C
1,1841,Mitusbishi Mu-300 Diamond I,Mitusbishi,C
1,1842,BAe-125-800B,British Aerospace,C
1,1843,Boeing 767-35DER,Boeing ,C
1,1844,BAe 4101 Jetstream 41,British Aerospace,C
1,1845,Airbus A340-211,Airbus ,C
1,1846,Beech Beechjet 400A,Beech ,M
1,1847,Vickers 813 Viscount,Vickers ,C
1,1848,Boeing 747-251B,Boeing ,C
1,1849,Boeing 737-2R4C,Boeing ,C
1,1850,Dassault Falcon 900,Dassault ,C
1,1851,DHC-6 Twin Otter,De Havilland Canada,C
1,1852,Cessna 650 Citation VI,Cessna ,C
1,1853,DC-10-30F,Douglas Aircraft Company,C
1,1854,Airbus A300B4-622R,Airbus ,C
1,1855,Boeing 727-44F,Boeing ,M
1,1856,Fokker F-27 Friendship 500F,Fokker ,C
1,1857,Airbus A330-321,Airbus ,C
1,1858,Antonov An-32P,Antonov ,C
1,1859,Boeing 737-4U3,Boeing ,C
1,1860,Yakovlev Yak-40D,Yakovlev ,C
1,1861,Boeing 737-3W0,Boeing ,C
1,1862,Antonov An-30,Antonov ,C
1,1863,Dassault Falcon 200,Dassault ,C
1,1864,Boeing 737-4Q8,Boeing ,C
1,1865,BAe 3216 Jetstream 32,British Aerospace,C
1,1866,Canadair CRJ-100LR,Canadair ,C
1,1867,Boeing 747-312,Boeing ,C
1,1868,Airbus A300B4-103,Airbus ,C
1,1869,Antonov An-72,Antonov ,C
1,1870,ATR 72-212,ATR ,C
1,1871,MD-11F,McDonnell Douglas,C
1,1872,Beech 300LW Super King Air,Beech ,C
1,1873,Boeing 757-24APF,Boeing ,C
1,1874,Boeing 737-2C0,Boeing ,C
1,1875,BN-2B-20 Islander,Britten-Norman,C
1,1876,Dornier Do 28D-2 Skyservant,Dornier ,C
1,1877,ATR 72-202,ATR ,C
1,1878,Boeing 747-283B,Boeing ,C
1,1879,Basler Turbo 67 (DC-3T),Basler ,C
1,1880,Beech 1900D,Beech ,C
1,1881,Boeing 707-3F9C,Boeing ,C
1,1882,Boeing 737-2D6C,Boeing ,C
1,1883,Boeing 737-298C,Boeing ,C
1,1884,Lockheed L-1329-25 JetStar II,Lockheed ,M
1,1885,Boeing 747-238B,Boeing ,C
1,1886,Boeing 727-21F,Boeing ,C
1,1887,Antonov An-70,Antonov ,C
1,1888,Cessna 525 CitationJet,Cessna ,C
1,1889,Shin Meiwa US-1A,Shin ,M
1,1890,Harbin Yunshuji Y-12,Harbin ,M
1,1891,Shorts 360-200,Short ,C
1,1892,Airbus A310-324,Airbus ,C
1,1893,Hawker Siddeley HS-125-400,Hawker ,M
1,1894,Boeing 747-2U3B,Boeing ,C
1,1895,AMI C-47TP (DC-3T),AMI ,C
1,1896,Boeing 747-2F6B,Boeing ,C
1,1897,Fokker F-27 Friendship 200MP,Fokker ,M
1,1898,Canadair CC-144A Challenger 601,Canadair ,M
1,1899,BAe BAe-748-334 Srs. 2A,British Aerospace,M
1,1900,BAe BAe-748-357 Srs. 2B SCD,British Aerospace,M
1,1901,Swearingen SA227-CC Metro 23,Swearingen ,C
1,1902,BAe Nimrod R.1P,British Aerospace,M
1,1903,Convair CV-580F SCD,Convair ,C
1,1904,Boeing 747-467,Boeing ,C
1,1905,Let L-410UVP,Let ,M
1,1906,Boeing 747SR-81,Boeing ,C
1,1907,Convair CV-440-98F,Convair ,C
1,1908,Fokker F-27 Friendship 500RF,Fokker ,C
1,1909,Gulfstream G-IV,Gulfstream ,C
1,1910,CASA CN-235-100,CASA ,C
1,1911,Embraer EMB-120ER Brasilia,Embraer ,C
1,1912,BAe Nimrod MR.2P,British Aerospace,M
1,1913,DHC-6 Twin Otter 320,De Havilland Canada,C
1,1914,Antonov An-32B,Antonov ,M
1,1915,Boeing 767-332ER,Boeing ,C
1,1916,Boeing 707-3J9C,Boeing ,C
1,1917,Boeing E-3A Sentry (707-300B),Boeing ,M
1,1918,Morane Saulnier MS.760B Paris II,Morane ,M
1,1919,Dornier 228-212K,Dornier ,C
1,1920,DC-10-30ER,Douglas Aircraft Company,C
1,1921,Boeing 747-121 (SCD),Boeing ,C
1,1922,lyushin Il-76TD,Ilyushin ,C
1,1923,Boeing 757-236,Boeing ,C
1,1924,Airbus A340-312,Airbus ,C
1,1925,Boeing 737-2K9,Boeing ,C
1,1926,Antonov An-74-200,Antonov ,C
1,1927,BAC One-Eleven 525FT,BAC ,C
1,1928,Cessna 560 Citation V,Cessna ,C
1,1929,Saab 2000,Saab ,C
1,1930,Cessna 560 Citation Ultra,Cessna ,C
1,1931,Convair CV-440F SCD,Convair ,C
1,1932,Learjet 60,Learjet ,C
1,1933,Boeing 747-243B,Boeing ,C
1,1934,Boeing 757-225,Boeing ,C
1,1935,Swearingen SA-226TC Metro II,Swearingen ,C
1,1936,Boeing 767-375ER,Boeing ,C
1,1937,Vickers 808C Viscount,Vickers ,C
1,1938,Boeing T-43A (737-200),Boeing ,M
1,1939,Xian Yunshuji Y-7H,Xian ,M
1,1940,BAe BAe-748-352 Srs. 2B SCD,British Aerospace,C
1,1941,Let L-410UVP-E9D,Let ,C
1,1942,Embraer C-95A Bandeirante (EMB-110K,Embraer ,M
1,1943,Fairchild RC-119L Flying Boxcar,Fairchild ,M
1,1944,Boeing 727-286,Boeing ,C
1,1945,Shorts SC.7 Skyvan 3-400,Short ,C
1,1946,Douglas DC-3A-S1C3G,Douglas ,C
1,1947,Embraer 120RT Brasilia,Embraer ,C
1,1948,Boeing 707-369C,Boeing ,C
1,1949,MD-88,McDonnell Douglas,C
1,1950,BAe BAe-748-402 Srs. 2B,British Aerospace,C
1,1951,Boeing E-3A Sentry (707-300B),Boeing ,C
1,1952,Boeing 747-131,Boeing ,C
1,1953,Dornier Do 128-6 Turbo Skyservant,Dornier ,M
1,1954,Gulfstream Aerospace G-1159A Gulfst,Gulfstream ,M
1,1955,Douglas DC-4 (C-54A-15-DC),Douglas ,C
1,1956,Ilyushin Il-76T,Ilyushin ,C
1,1957,BAe BAe-748-402 Srs. 2B LFD,British Aerospace,C
1,1958,Embraer XC-95B Bandeirante (EMB-110,Embraer ,M
1,1959,DC-10-10CF,Douglas Aircraft Company,C
1,1960,Embraer EMB-110 Bandeirante,Embraer ,C
1,1961,Boeing 727-223F,Boeing ,C
1,1962,Boeing 757-23A,Boeing ,C
1,1963,Boeing 707-372C,Boeing ,M
1,1964,Boeing 747-168B,Boeing ,C
1,1965,Embraer P-95B Bandeirulha (EMB-111),Embraer ,M
1,1966,Lockheed PV-1 Ventura,Lockheed ,M
1,1967,Antonov An-32A,Antonov ,C
1,1968,Boeing 767-260ER,Boeing ,C
1,1969,Swearingen SA227-DC Metro 23,Swearingen ,C
1,1970,Transall C-160R,Transall ,M
1,1971,Avro RJ100,Avro ,C
1,1972,Antonov An-12RR,Antonov ,M
1,1973,Boeing 737-2A8F,Boeing ,C
1,1974,Harbin Yunshuji Y-12 II,Harbin ,M
